item_id,name,price,category_id,placement,start_date,end_date
800473,Beanie,59.66,160,Aisle 1,2023-12-19,
800474,Phone Case,78.32,369,Display Table,2024-07-03,
800475,Skirt,26.1,464,Checkout Counter,2024-07-06,
800476,Sneakers,96.74,631,Aisle 18,2024-06-19,
800477,Phone Case,31.75,343,Aisle 1,2024-07-17,
800478,Water Bottle,18.25,300,End Cap A,2023-10-18,
800479,Sunglasses,86.39,281,Aisle 15,2023-02-21,
800480,Pillow,112.14,875,Display Table,2024-12-24,
800481,Lotion,15.67,753,Aisle 8,2024-12-13,
800482,Blanket,99.19,673,Aisle 16,2023-03-07,
800483,Pen Set,124.07,511,End Cap A,2023-01-30,
800484,Pen Set,60.55,286,Aisle 16,2024-04-04,
800485,Jeans,128.89,971,Aisle 20,2024-06-01,
800486,Jeans,127.29,254,Aisle 17,2024-07-14,
800487,Coffee Mug,73.65,881,Aisle 16,2024-02-24,
800488,Belt,47.05,846,End Cap B,2023-03-14,
800489,Button-Down Shirt,126.85,628,End Cap A,2023-06-16,
800490,Leggings,48.48,490,Aisle 17,2024-04-29,
800491,Charger,61.86,854,Aisle 12,2024-02-15,
800492,Cap,137.94,188,End Cap A,2024-04-06,
800493,Headphones,117.87,155,Aisle 4,2023-08-09,
800494,Pillow,149.85,948,Aisle 13,2023-08-17,
800495,Coffee Mug,53.19,349,Aisle 18,2023-02-09,
800496,Candle,62.28,828,Aisle 18,2023-12-21,
800497,Tank Top,9.66,719,Aisle 19,2023-12-28,
800498,Pants,109.01,776,Aisle 14,2023-06-25,
800499,Tank Top,147.11,745,End Cap C,2023-03-04,
800500,Headphones,8.48,419,Aisle 1,2023-05-25,
800501,Soccer Ball,123.2,297,Aisle 11,2023-09-18,
800502,Socks,129.46,622,Aisle 20,2024-09-03,
800503,Beanie,50.11,412,End Cap D,2023-12-23,
800504,Scarf,57.49,915,End Cap E,2023-06-09,
800505,Shorts,38.38,279,Aisle 15,2024-10-27,
800506,Skirt,55.39,446,End Cap C,2024-05-07,
800507,Yoga Mat,107.92,552,Aisle 16,2024-04-21,
800508,Hat,143.82,253,Display Table,2023-04-28,
800509,Candle,131.21,176,Aisle 20,2024-03-04,
800510,Pen Set,58.89,565,End Cap B,2023-10-05,
800511,Cap,50.76,263,Aisle 17,2024-06-20,
800512,Shorts,109.77,571,End Cap D,2024-01-13,
800513,Charger,113.14,166,Aisle 15,2023-09-25,
800514,Dress,128.96,254,Aisle 4,2024-12-15,
800515,Button-Down Shirt,25.31,473,Aisle 3,2024-03-29,
800516,Resistance Bands,39.76,197,End Cap C,2024-03-03,
800517,Soccer Ball,106.77,556,Aisle 13,2023-10-26,
800518,Towel,17.0,383,Display Table,2023-04-20,
800519,Dress,65.06,507,Aisle 10,2023-05-30,
800520,Tennis Racket,37.22,987,Aisle 10,2023-10-03,
800521,Pillow,73.67,204,Aisle 20,2023-10-15,
800522,Phone Case,60.78,173,Aisle 20,2023-07-01,
800523,T-Shirt,14.93,553,Aisle 11,2024-10-06,
800524,Hoodie,87.63,899,Aisle 16,2023-01-23,
800525,Sports Jersey,33.16,162,Aisle 11,2023-09-04,
800526,Pen Set,90.05,444,Aisle 12,2023-06-26,
800527,Jeans,105.89,451,Aisle 11,2023-05-21,
800528,Hoodie,57.8,876,Aisle 4,2023-09-17,
800529,Hoodie,133.7,845,End Cap C,2023-07-14,
800530,Soap,135.83,632,End Cap A,2023-05-06,
800531,Candle,115.94,407,Aisle 2,2024-04-30,
800532,Phone Case,53.29,519,Aisle 6,2023-02-25,
800533,Basketball,26.77,176,Aisle 11,2023-04-13,
800534,Jeans,147.19,874,End Cap A,2024-01-13,
800535,Pillow,118.43,615,End Cap E,2024-05-06,
800536,Yoga Mat,120.42,335,Aisle 6,2024-03-24,
800537,Headphones,145.39,143,Aisle 19,2024-02-20,
800538,Sports Jersey,60.37,677,Aisle 10,2023-08-15,
800539,Tennis Racket,99.52,242,Checkout Counter,2024-10-08,
800540,Resistance Bands,39.86,752,Aisle 18,2024-05-20,
800541,Water Bottle,130.29,219,Aisle 19,2024-03-14,
800542,Coffee Mug,37.3,969,Aisle 10,2024-07-28,
800543,Football,5.73,589,Aisle 3,2023-06-15,
800544,Coffee Mug,66.24,629,Display Table,2024-11-04,
800545,Skirt,93.19,425,End Cap B,2023-09-10,
800546,Leggings,44.63,456,Aisle 8,2023-09-19,
800547,Towel,150.0,107,Aisle 3,2023-10-05,
800548,Shorts,10.41,703,Aisle 5,2023-08-09,
800549,Cap,26.42,417,Display Table,2024-10-20,
800550,Yoga Mat,98.85,933,Aisle 19,2023-05-24,
800551,Leggings,62.64,202,Aisle 1,2024-12-30,
800552,Yoga Mat,68.37,896,Aisle 18,2023-07-06,
800553,Polo Shirt,83.83,592,Aisle 10,2024-10-18,
800554,Skirt,60.84,602,Aisle 8,2023-08-10,
800555,Polo Shirt,144.01,958,End Cap D,2024-04-16,
800556,Hat,95.96,361,Aisle 14,2024-01-21,
800557,Leggings,33.8,534,Aisle 5,2024-11-09,
800558,Notebook,39.0,471,Aisle 8,2023-10-31,
800559,Notebook,56.88,602,Aisle 18,2024-09-30,
800560,Dumbbells,51.46,390,End Cap D,2024-03-16,
800561,Charger,59.47,267,End Cap A,2024-05-29,
800562,Yoga Mat,50.26,712,Aisle 4,2023-05-22,
800563,Sports Jersey,18.36,489,Aisle 16,2024-02-25,
800564,Football,24.22,254,End Cap C,2024-04-19,
800565,Dress,86.27,900,End Cap C,2023-04-10,
800566,Hat,40.37,451,End Cap B,2023-06-15,
800567,Charger,60.86,883,Aisle 3,2024-07-16,
800568,Coffee Mug,116.5,463,End Cap C,2024-04-13,
800569,Yoga Mat,88.73,285,Aisle 7,2023-07-17,
800570,Towel,119.3,665,Aisle 9,2023-07-11,
800571,Shorts,8.26,175,End Cap A,2023-06-22,
800572,Sweater,36.93,352,Aisle 9,2023-08-18,
800573,Pants,12.25,110,End Cap C,2023-08-06,
800574,Leggings,86.03,518,Aisle 15,2023-11-09,
800575,USB Cable,113.23,387,Aisle 12,2023-08-02,
800576,Water Bottle,77.73,191,End Cap C,2024-12-01,
800577,Water Bottle,72.57,148,Aisle 3,2024-02-23,
800578,Soccer Ball,51.03,406,Aisle 11,2023-12-27,
800579,Cap,133.01,553,Aisle 14,2024-03-10,
800580,Blanket,55.96,923,Aisle 9,2023-11-30,
800581,Sneakers,31.3,994,End Cap D,2024-02-13,
800582,Charger,96.63,644,Aisle 2,2023-06-22,
800583,Wallet,147.38,962,Aisle 17,2023-12-15,
800584,Pants,71.06,817,Display Table,2023-02-06,
800585,Lotion,15.16,814,End Cap B,2024-02-22,
800586,Jeans,52.24,441,Aisle 16,2023-04-17,
800587,Basketball,116.44,736,Aisle 15,2023-06-28,
800588,Phone Case,44.09,993,Aisle 19,2023-03-29,
800589,Sneakers,109.24,862,Aisle 9,2024-09-10,
800590,Gloves,136.53,346,Aisle 10,2023-05-09,
800591,Soccer Ball,9.6,335,Aisle 1,2023-03-30,
800592,Jeans,26.72,339,Aisle 17,2023-09-16,
800593,Charger,62.56,156,Aisle 3,2024-04-23,
800594,Beanie,5.39,669,End Cap B,2024-10-04,
800595,Soccer Ball,79.67,183,Aisle 5,2023-04-24,
800596,Dress,24.98,779,End Cap A,2024-10-07,
800597,Charger,6.53,410,Aisle 16,2023-05-02,
800598,Skirt,12.86,694,Aisle 14,2023-01-27,
800599,Headphones,14.84,574,Aisle 10,2024-02-09,
800600,Sunglasses,49.27,138,Aisle 2,2023-10-10,
800601,Basketball,32.31,742,Aisle 2,2024-11-24,
800602,Leggings,33.96,984,Aisle 15,2024-08-15,
800603,T-Shirt,37.31,887,Aisle 5,2024-02-16,
800604,Shorts,48.34,945,Aisle 13,2024-03-05,
800605,Beanie,109.76,851,Aisle 18,2024-01-12,
800606,Candle,72.01,507,Aisle 9,2023-05-10,
800607,Soap,20.79,399,Aisle 17,2024-12-26,
800608,Shorts,106.0,709,Aisle 8,2024-12-08,
800609,Charger,21.36,794,Display Table,2024-02-15,
800610,Lotion,71.6,259,Aisle 14,2024-06-26,
800611,Soap,39.22,968,Aisle 19,2023-11-03,
800612,Coffee Mug,39.56,594,End Cap D,2023-09-10,
800613,Resistance Bands,149.12,297,End Cap C,2023-07-20,
800614,Tank Top,23.65,760,Aisle 4,2023-06-12,
800615,Basketball,66.96,162,End Cap A,2023-08-18,
800616,Belt,47.18,998,End Cap D,2024-08-27,
800617,Dress,145.97,625,Aisle 7,2023-05-18,
800618,Tank Top,13.23,583,End Cap E,2024-12-15,
800619,Hat,76.99,631,Aisle 8,2024-10-27,
800620,Cap,60.99,208,Display Table,2023-12-09,
800621,Soap,40.36,568,Aisle 9,2023-12-04,
800622,Candle,52.97,680,Checkout Counter,2024-03-15,
800623,Hoodie,72.82,245,Aisle 10,2023-07-08,
800624,Pen Set,104.91,188,End Cap D,2023-02-26,
800625,Headphones,41.65,810,Aisle 6,2023-06-23,
800626,Yoga Mat,123.92,591,Aisle 9,2024-01-09,
800627,Button-Down Shirt,126.06,207,Aisle 13,2023-06-29,
800628,Socks,121.67,652,Aisle 14,2023-09-01,
800629,Tennis Racket,44.93,412,Aisle 13,2023-05-12,
800630,Yoga Mat,140.52,196,End Cap C,2024-07-06,
800631,Jeans,17.4,666,Aisle 16,2023-02-11,
800632,USB Cable,106.73,491,Aisle 12,2024-12-10,
800633,Resistance Bands,101.83,975,Aisle 7,2023-04-20,
800634,T-Shirt,57.57,395,End Cap E,2024-12-29,
800635,Socks,27.66,690,Checkout Counter,2024-02-03,
800636,Football,22.25,101,Aisle 6,2024-04-29,
800637,USB Cable,102.26,456,End Cap E,2023-06-16,
800638,Dress,13.0,935,Aisle 16,2024-10-30,
800639,USB Cable,68.64,665,End Cap B,2023-04-17,
800640,T-Shirt,110.74,778,Aisle 9,2024-12-28,
800641,Jeans,121.6,467,Aisle 4,2023-09-27,
800642,Soccer Ball,136.37,157,End Cap E,2024-04-21,
800643,Basketball,46.68,261,Aisle 18,2024-08-12,
800644,Wallet,60.87,649,Aisle 8,2023-06-04,
800645,Headphones,135.73,895,Aisle 18,2023-10-15,
800646,Polo Shirt,100.48,588,Aisle 11,2024-12-03,
800647,USB Cable,109.74,594,Aisle 20,2024-05-26,
800648,Football,19.46,768,End Cap E,2024-04-10,
800649,Wallet,106.7,252,Aisle 15,2024-07-18,
800650,Football,115.7,208,Aisle 15,2024-11-15,
800651,Dress,140.44,480,Aisle 6,2024-06-18,
800652,Gloves,58.49,198,Aisle 12,2024-04-30,
800653,Skirt,116.18,358,Aisle 19,2023-07-26,
800654,Leggings,147.15,789,Aisle 19,2023-08-09,
800655,Basketball,27.41,694,Aisle 1,2023-10-29,
800656,Dress,12.14,745,Aisle 4,2023-02-15,
800657,Belt,98.82,653,Aisle 6,2024-07-18,
800658,Football,27.69,668,Aisle 14,2023-05-25,
800659,Scarf,99.03,425,Aisle 1,2024-01-20,
800660,Dumbbells,30.13,256,End Cap B,2024-03-31,
800661,Belt,90.5,958,Aisle 7,2023-12-04,
800662,Dress,81.17,730,Aisle 8,2023-08-12,
800663,Soap,122.92,717,Aisle 1,2024-07-20,
800664,Sunglasses,107.15,248,Aisle 1,2023-10-19,
800665,Yoga Mat,120.58,755,Aisle 20,2024-05-04,
800666,Button-Down Shirt,145.29,532,Aisle 9,2023-09-07,
800667,Water Bottle,63.01,898,Display Table,2024-12-01,
800668,Basketball,18.62,261,Aisle 4,2023-02-12,
800669,Yoga Mat,128.82,941,Aisle 8,2023-08-14,
800670,Sneakers,114.69,859,Checkout Counter,2023-03-30,
800671,Football,23.27,368,End Cap C,2023-08-08,
800672,Headphones,39.71,326,Aisle 10,2024-06-21,
800673,Charger,112.45,724,Aisle 20,2023-10-16,
800674,Shorts,14.47,378,Aisle 7,2023-07-09,
800675,Skirt,13.09,882,End Cap E,2023-11-03,
800676,Sunglasses,110.15,770,Display Table,2024-12-29,
800677,Resistance Bands,116.79,736,Aisle 19,2023-06-21,
800678,Jacket,20.01,302,Aisle 18,2023-04-06,
800679,Button-Down Shirt,90.8,315,End Cap A,2024-01-25,
800680,Soap,45.99,149,Aisle 7,2023-10-31,
800681,Towel,68.18,547,Aisle 5,2023-10-19,
800682,Jacket,53.11,962,End Cap A,2024-05-21,
800683,Soap,147.05,466,Aisle 16,2023-10-04,
800684,USB Cable,141.72,228,Aisle 11,2024-08-03,
800685,T-Shirt,6.69,241,Aisle 18,2024-12-25,
800686,Socks,123.81,721,Aisle 7,2024-07-08,
800687,Cap,100.57,138,End Cap E,2023-08-31,
800688,Charger,112.19,244,End Cap A,2024-05-03,
800689,Coffee Mug,72.65,500,Aisle 20,2024-08-11,
800690,Headphones,147.31,762,Aisle 6,2024-12-17,
800691,Phone Case,15.39,821,Aisle 1,2023-10-11,
800692,Sunglasses,112.35,171,End Cap D,2024-01-04,
800693,Phone Case,91.16,252,Aisle 1,2024-03-04,
800694,Skirt,35.02,919,End Cap D,2024-11-05,
800695,Dress,107.62,118,Aisle 11,2023-03-17,
800696,Sneakers,115.69,720,Aisle 16,2024-08-03,
800697,Sports Jersey,113.19,692,Aisle 12,2023-02-03,
800698,Headphones,92.25,385,End Cap B,2023-09-06,
800699,Wallet,34.39,954,Aisle 13,2023-01-30,
800700,Jeans,124.92,303,Aisle 14,2024-11-13,
800701,Tank Top,73.82,634,Aisle 15,2024-11-08,
800702,Leggings,100.62,972,Aisle 2,2023-11-10,
800703,Sweater,10.72,405,Aisle 11,2023-08-04,
800704,Blanket,126.59,140,Aisle 12,2024-08-02,
800705,Blanket,41.18,783,End Cap A,2024-07-28,
800706,Gloves,52.13,863,Aisle 15,2023-06-21,
800707,Blanket,39.8,113,Aisle 13,2023-09-13,
800708,Scarf,138.13,736,End Cap E,2023-01-09,
800709,Socks,116.47,506,Aisle 17,2023-08-17,
800710,Pillow,125.92,549,Aisle 15,2024-10-07,
800711,Wallet,78.96,738,Aisle 2,2024-04-19,
800712,Headphones,96.4,865,Aisle 3,2024-10-29,
800713,Backpack,101.11,294,Checkout Counter,2023-07-05,
800714,Phone Case,125.54,197,Aisle 17,2023-03-06,
800715,Yoga Mat,112.5,180,End Cap A,2023-08-15,
800716,Hoodie,35.12,158,Aisle 7,2023-06-14,
800717,Dumbbells,97.05,402,Aisle 20,2023-11-23,
800718,Backpack,123.04,506,Display Table,2023-05-27,
800719,Water Bottle,80.33,197,End Cap A,2023-12-04,
800720,Basketball,67.54,128,Aisle 15,2023-07-01,
800721,Basketball,40.95,362,Aisle 2,2024-09-21,
800722,Soap,5.01,931,End Cap C,2024-03-18,
800723,Resistance Bands,75.88,724,Aisle 14,2024-03-01,
800724,Dress,129.53,833,Aisle 20,2023-10-24,
800725,Phone Case,70.29,405,Aisle 18,2023-07-12,
800726,Cap,92.03,946,End Cap E,2024-09-14,
800727,Candle,54.43,267,Aisle 19,2023-08-31,
800728,Pen Set,82.78,820,End Cap A,2024-07-13,
800729,Pen Set,104.25,715,Aisle 18,2023-08-26,
800730,Charger,125.79,118,Aisle 16,2023-05-25,
800731,Soccer Ball,131.61,426,Aisle 9,2024-09-24,
800732,Soccer Ball,118.95,933,End Cap B,2024-08-09,
800733,Resistance Bands,133.58,973,Aisle 9,2024-12-28,
800734,Water Bottle,140.33,824,Aisle 4,2024-06-19,
800735,Cap,89.13,289,Aisle 3,2023-12-15,
800736,Scarf,74.59,865,End Cap E,2023-10-16,
800737,Beanie,7.1,770,Aisle 3,2023-10-22,
800738,Hoodie,44.65,784,Aisle 16,2024-04-22,
800739,Cap,56.7,957,Aisle 11,2024-03-18,
800740,T-Shirt,28.87,552,Aisle 8,2024-03-22,
800741,Soap,126.25,350,Aisle 1,2023-09-01,
800742,Water Bottle,55.96,469,Aisle 1,2024-03-25,
800743,Headphones,10.18,484,Aisle 6,2024-05-29,
800744,Yoga Mat,9.31,200,Aisle 14,2023-10-06,
800745,Belt,98.85,458,End Cap D,2023-01-27,
800746,Basketball,101.27,686,Aisle 2,2024-06-20,
800747,Sports Jersey,84.67,518,Aisle 7,2024-05-28,
800748,Shorts,144.97,453,Aisle 8,2024-06-25,
800749,Gloves,74.33,633,Aisle 20,2023-04-26,
800750,Water Bottle,86.54,476,Aisle 8,2023-07-25,
800751,Hoodie,18.66,309,Aisle 18,2023-11-14,
800752,Coffee Mug,119.39,473,End Cap B,2024-09-14,
800753,Basketball,114.33,455,Aisle 4,2023-01-31,
800754,Basketball,114.59,134,Aisle 16,2024-09-06,
800755,Jeans,143.42,152,End Cap C,2024-10-19,
800756,Dress,14.43,348,Aisle 1,2024-12-24,
800757,Sweater,7.01,504,End Cap E,2023-01-31,
800758,Headphones,81.41,468,Aisle 12,2023-06-10,
800759,Sweater,27.53,309,Display Table,2023-06-21,
800760,Cap,13.57,400,Aisle 10,2023-12-26,
800761,Sports Jersey,130.12,954,Aisle 11,2023-05-21,
800762,Pen Set,12.77,989,Display Table,2024-11-26,
800763,Football,72.77,231,Aisle 17,2024-09-27,
800764,Sports Jersey,104.9,851,End Cap C,2024-08-24,
800765,Jeans,140.04,127,Aisle 12,2024-08-11,
800766,Pants,90.95,906,Aisle 9,2024-08-11,
800767,Blanket,125.8,168,Aisle 16,2024-01-23,
800768,Backpack,133.4,109,End Cap A,2024-01-22,
800769,USB Cable,85.84,850,Aisle 17,2023-09-11,
800770,USB Cable,54.24,354,Aisle 4,2024-07-09,
800771,T-Shirt,109.04,730,Aisle 18,2023-03-25,
800772,Pillow,57.9,453,Aisle 15,2024-09-21,
800773,Polo Shirt,81.29,955,Aisle 13,2024-02-18,
800774,Cap,62.69,863,End Cap B,2024-12-16,
800775,Yoga Mat,11.05,694,Aisle 7,2024-07-22,
800776,Tennis Racket,128.57,951,Aisle 3,2023-05-15,
800777,Cap,34.34,654,End Cap A,2023-09-25,
800778,Hat,100.93,335,Aisle 14,2024-05-08,
800779,Leggings,44.73,958,Aisle 1,2024-07-30,
800780,Blanket,117.63,223,Aisle 12,2023-07-29,
800781,Pants,147.17,670,Aisle 5,2023-08-18,
800782,Scarf,102.17,774,Checkout Counter,2023-09-19,
800783,Headphones,145.36,999,Aisle 13,2024-09-14,
800784,Polo Shirt,66.05,370,Aisle 13,2024-08-28,
800785,Pillow,128.5,788,Aisle 15,2024-10-27,
800786,Sunglasses,82.81,156,Aisle 8,2023-05-04,
800787,Pen Set,56.75,805,Aisle 7,2023-05-21,
800788,Dumbbells,57.49,538,Aisle 17,2023-08-21,
800789,Jeans,100.82,290,Aisle 12,2024-10-16,
800790,Headphones,98.45,312,End Cap A,2024-09-22,
800791,Soccer Ball,122.71,973,End Cap E,2023-02-16,
800792,Blanket,96.59,509,Display Table,2023-12-31,
800793,Soccer Ball,55.59,399,Aisle 6,2024-06-08,
800794,Wallet,29.28,476,Aisle 18,2023-09-16,
800795,Jacket,47.48,829,End Cap A,2023-03-25,
800796,Wallet,128.77,197,End Cap C,2024-11-02,
800797,Blanket,20.52,633,Aisle 18,2024-09-13,
800798,Basketball,71.14,887,Checkout Counter,2024-05-23,
800799,Soccer Ball,121.88,770,Aisle 18,2024-12-03,
800800,Jeans,146.22,859,Aisle 9,2023-07-22,
800801,Dress,121.61,833,Aisle 9,2024-11-04,
800802,Socks,28.73,705,Aisle 2,2024-05-02,
800803,T-Shirt,25.81,517,Aisle 10,2023-07-27,
800804,Tennis Racket,97.94,701,End Cap C,2023-12-07,
800805,Pillow,64.87,300,Aisle 2,2024-03-14,
800806,Button-Down Shirt,79.46,695,Aisle 10,2023-09-14,
800807,Hat,92.33,623,End Cap A,2024-01-17,
800808,Water Bottle,110.67,180,Aisle 18,2024-10-21,
800809,Resistance Bands,121.75,934,End Cap A,2024-04-27,
800810,T-Shirt,81.82,544,Aisle 16,2023-07-23,
800811,Skirt,122.93,875,End Cap C,2024-10-31,
800812,Scarf,34.37,649,Aisle 14,2023-09-08,
800813,Headphones,88.31,446,Aisle 18,2024-06-05,
800814,Phone Case,140.37,949,End Cap A,2023-09-06,
800815,Hoodie,19.42,603,Aisle 12,2024-07-19,
800816,Dumbbells,85.31,353,End Cap D,2024-10-25,
800817,Sweater,96.1,937,Aisle 17,2023-07-06,
800818,Pillow,102.66,665,Aisle 1,2023-06-17,
800819,Lotion,95.45,626,Aisle 7,2024-05-07,
800820,Cap,8.57,547,Aisle 8,2024-12-26,
800821,Wallet,106.41,126,Aisle 16,2023-08-19,
800822,Shorts,29.79,879,Aisle 4,2023-03-23,
800823,Sweater,23.12,699,End Cap D,2024-04-14,
800824,Soccer Ball,143.33,969,Aisle 11,2023-10-09,
800825,Cap,27.38,651,Aisle 19,2023-05-13,
800826,Candle,43.22,976,Checkout Counter,2024-03-11,
800827,Cap,29.21,995,Aisle 7,2024-07-24,
800828,Basketball,36.2,223,End Cap B,2023-10-16,
800829,T-Shirt,78.64,242,End Cap E,2023-02-13,
800830,Pants,14.28,714,Aisle 19,2023-03-12,
800831,Sunglasses,121.33,457,Checkout Counter,2023-04-07,
800832,Dumbbells,88.85,323,Aisle 6,2023-02-20,
800833,Towel,21.58,948,Aisle 13,2024-08-14,
800834,Dress,20.82,380,End Cap E,2023-10-27,
800835,Lotion,90.33,120,End Cap B,2024-07-11,
800836,Wallet,110.05,210,Aisle 5,2024-02-10,
800837,Jeans,65.71,910,Aisle 11,2024-10-08,
800838,Jeans,54.36,725,End Cap D,2024-05-14,
800839,Pillow,71.38,597,Aisle 4,2024-03-06,
800840,Button-Down Shirt,68.66,688,Display Table,2023-10-12,
800841,Charger,6.85,538,Display Table,2024-11-27,
800842,Coffee Mug,64.72,358,Aisle 16,2024-05-07,
800843,Football,110.17,182,End Cap E,2024-03-08,
800844,Jacket,90.61,707,Aisle 14,2023-05-20,
800845,Backpack,63.72,750,End Cap E,2024-08-11,
800846,Pen Set,67.39,682,Aisle 1,2024-07-04,
800847,Gloves,89.17,431,Aisle 6,2024-08-20,
800848,Pillow,98.69,831,Aisle 15,2024-03-13,
800849,Basketball,31.09,245,Aisle 19,2023-01-10,
800850,Skirt,149.88,386,Aisle 9,2023-07-07,
800851,Football,130.08,730,Checkout Counter,2023-02-28,
800852,Polo Shirt,135.09,553,Aisle 16,2023-06-22,
800853,Notebook,119.54,929,End Cap A,2023-11-15,
800854,USB Cable,109.84,696,Aisle 16,2023-08-04,
800855,Jacket,130.16,255,Aisle 18,2024-01-17,
800856,Button-Down Shirt,128.72,850,Aisle 2,2023-11-16,
800857,Towel,11.06,266,Aisle 7,2023-11-21,
800858,Headphones,131.42,107,Aisle 6,2024-03-19,
800859,Phone Case,5.15,651,Display Table,2024-12-30,
800860,Sports Jersey,122.77,847,Aisle 7,2023-08-03,
800861,Basketball,23.88,649,Aisle 6,2023-02-18,
800862,Notebook,80.27,384,Aisle 5,2023-12-09,
800863,Tank Top,107.91,449,Aisle 1,2024-04-21,
800864,Belt,57.83,964,Aisle 2,2023-09-04,
800865,Sneakers,29.31,519,Aisle 10,2024-07-06,
800866,T-Shirt,51.73,714,End Cap D,2024-01-11,
800867,Phone Case,10.07,868,Aisle 2,2023-02-16,
800868,Polo Shirt,42.93,448,Aisle 14,2023-04-27,
800869,Pen Set,36.1,489,Aisle 11,2024-02-15,
800870,Pillow,22.98,775,Aisle 4,2024-12-23,
800871,Skirt,114.77,127,Aisle 1,2023-08-28,
800872,Notebook,121.8,810,Aisle 19,2024-07-25,
800873,Notebook,101.12,508,Aisle 7,2024-04-30,
800874,Headphones,78.76,692,Aisle 15,2024-09-01,
800875,Socks,130.54,170,Aisle 7,2024-12-08,
800876,Sports Jersey,147.54,678,Aisle 2,2023-01-07,
800877,Wallet,39.88,533,Aisle 10,2024-08-30,
800878,Tank Top,61.46,288,End Cap C,2024-11-20,
800879,Notebook,58.66,232,Aisle 3,2024-06-09,
800880,Polo Shirt,67.45,741,Aisle 18,2023-12-03,
800881,Basketball,83.14,818,Aisle 12,2023-09-06,
800882,Soap,26.55,896,Aisle 17,2024-06-11,
800883,Hat,51.61,677,Aisle 17,2023-03-14,
800884,Jeans,36.37,472,Aisle 9,2023-04-23,
800885,Resistance Bands,122.9,315,Aisle 10,2023-08-02,
800886,Coffee Mug,86.92,246,Aisle 10,2024-02-15,
800887,Football,88.54,362,Aisle 6,2023-12-29,
800888,Candle,69.72,665,Aisle 13,2023-03-31,
800889,Beanie,121.52,225,Aisle 11,2024-07-21,
800890,Polo Shirt,32.23,792,Display Table,2023-01-08,
800891,Football,144.77,732,Aisle 3,2024-10-07,
800892,Pants,147.68,871,Aisle 14,2023-01-23,
800893,Cap,57.71,586,Aisle 14,2024-11-06,
800894,USB Cable,116.85,237,Aisle 16,2024-09-20,
800895,Phone Case,114.16,796,Aisle 11,2023-05-08,
800896,Pants,134.9,141,Aisle 14,2023-02-19,
800897,Beanie,88.16,561,Aisle 6,2023-06-02,
800898,Scarf,7.4,370,Aisle 15,2024-10-05,
800899,Lotion,125.77,915,Checkout Counter,2024-02-19,
800900,Wallet,116.2,643,Aisle 11,2024-03-27,
800901,Sneakers,86.42,605,Aisle 9,2023-01-12,
800902,Phone Case,5.67,404,End Cap B,2023-08-05,
800903,Leggings,108.85,591,Aisle 2,2024-12-18,
800904,Sunglasses,10.85,323,Aisle 6,2023-07-04,
800905,Lotion,25.07,989,Aisle 19,2023-09-03,
800906,Headphones,81.11,300,Aisle 15,2023-05-18,
800907,Sunglasses,26.98,610,End Cap A,2023-03-10,
800908,Tank Top,30.23,589,Aisle 15,2023-03-07,
800909,Soap,58.11,246,Aisle 3,2023-06-25,
800910,Phone Case,116.29,623,Aisle 18,2023-11-07,
800911,Wallet,107.7,887,End Cap E,2024-10-02,
800912,Shorts,5.34,989,Aisle 17,2024-09-12,
800913,Blanket,135.08,101,Aisle 3,2023-02-07,
800914,Yoga Mat,129.12,664,Checkout Counter,2024-09-07,
800915,Lotion,142.42,398,Aisle 18,2024-09-06,
800916,Sweater,57.6,479,Aisle 19,2024-02-03,
800917,Socks,94.43,554,Aisle 5,2023-11-18,
800918,Tank Top,134.61,163,Aisle 12,2024-10-29,
800919,Blanket,78.88,596,Aisle 3,2024-11-03,
800920,Tennis Racket,20.72,734,Aisle 5,2023-01-31,
800921,Headphones,40.15,399,Aisle 19,2023-02-03,
800922,Charger,57.33,241,Display Table,2023-12-26,
800923,Yoga Mat,118.34,882,Aisle 4,2024-03-18,
800924,Wallet,129.06,591,Checkout Counter,2024-12-04,
800925,Socks,70.15,841,Aisle 11,2023-10-23,
800926,Soccer Ball,90.19,588,Aisle 20,2023-09-23,
800927,Hoodie,86.67,238,Aisle 6,2023-09-12,
800928,Soap,81.27,869,Aisle 17,2023-12-25,
800929,Pants,55.05,610,Aisle 20,2023-07-01,
800930,Charger,55.12,557,Aisle 12,2023-07-05,
800931,Headphones,16.64,669,Aisle 17,2024-10-09,
800932,Tennis Racket,75.01,943,Aisle 3,2024-11-18,
800933,Jeans,136.53,350,Aisle 3,2023-09-29,
800934,Headphones,44.1,831,Aisle 15,2023-11-22,
800935,Skirt,100.71,236,Aisle 19,2023-05-14,
800936,Pen Set,120.42,724,Aisle 6,2024-01-30,
800937,Skirt,102.68,173,Aisle 5,2024-01-19,
800938,Sunglasses,147.41,332,Aisle 19,2024-01-27,
800939,T-Shirt,35.58,576,Aisle 13,2024-02-02,
800940,T-Shirt,52.42,177,End Cap C,2023-03-10,
800941,Pants,102.04,555,Aisle 11,2024-10-23,
800942,Backpack,80.22,507,End Cap A,2023-12-19,
800943,Hat,109.79,568,Aisle 2,2023-08-18,
800944,Jacket,26.66,712,Aisle 13,2023-05-15,
800945,Resistance Bands,22.6,823,End Cap B,2024-09-11,
800946,Button-Down Shirt,140.99,375,Aisle 16,2023-02-18,
800947,Sweater,130.49,420,Aisle 20,2024-11-25,
800948,Belt,97.62,593,Aisle 2,2023-09-21,
