transaction_id,item_id,date_sold,employee_id,quantity_sold,discount_id
cbdo1cgnijdf,808021,2025-02-06,506399,8,1000581
vh1fhez540pq,804225,2025-03-24,516032,8,1004462
waunpjwfrc5o,809979,2024-03-25,518937,6,1003734
irhh94agcz4s,800313,2024-11-06,503250,9,1000259
v5bk5pu7n5ju,807355,2024-08-08,514742,9,1002297
3zazyk4tc5ad,800175,2025-02-25,501521,7,1003166
u7iu1piahtsr,804611,2025-04-06,515930,1,1003381
691z15tuxxt4,801576,2024-09-01,508522,8,1002535
ygyss6twnza1,800686,2024-09-08,510464,10,1002961
la7nxafrgyqp,806021,2024-01-12,514305,6,1003087
77zky72vot8n,803838,2025-02-01,507241,10,1000239
2r849fkai1o8,802987,2025-01-07,514220,2,1003638
ru3umedf0oqi,809654,2025-02-10,519971,1,1004465
mt7gg1u94toh,801301,2025-02-07,505052,7,1000533
csc41gn5ps81,801393,2024-11-28,504171,3,1002898
o6isy34u0vft,803697,2024-10-22,504987,1,1003242
9ecei2ashbb7,802158,2024-09-18,505671,10,1000339
9b26wuk4nbpi,808822,2024-10-03,517299,8,1000914
u9ilj5tfbaqu,808043,2024-09-11,507656,7,1003938
rfmg4beuvlu5,802386,2025-03-30,513149,3,1003929
xq0r48r2g8u8,803812,2024-11-05,502764,10,1000966
t6wqvwounthi,801070,2024-11-14,517402,5,1004950
v6z6wt4yu47a,804201,2023-09-06,516329,2,1002535
9wbfczhkp85n,803095,2025-01-31,517214,7,1001866
aj7r4u9eqzd2,808464,2023-10-10,502000,10,1003872
8yoqrbeef79e,809006,2024-11-15,510794,9,1003405
9verxq8qo6kc,800877,2024-10-28,512377,6,1003440
lulj6jtg147x,802161,2025-02-22,515246,1,1003963
gykohdcpcof7,803459,2025-01-03,504366,8,1004404
33li6w95njj5,801126,2023-05-18,512350,4,1002635
mk5yj1ytywhl,803442,2025-03-18,507841,6,1002220
w5y1jq5rg66z,809976,2023-07-19,516962,6,1003744
1ivlm8frnhts,806446,2023-09-15,515745,6,1000668
sm4rzh09s34p,802169,2024-08-26,517694,4,1000343
yhh8wjcl8sq6,802310,2023-11-08,515655,8,1003587
7uwxzw0xf7m4,801596,2025-03-30,518870,4,1004143
3h6954sg0p7i,804717,2025-03-30,509679,7,1004323
k53drz4qvg1q,809433,2025-02-01,515559,6,1000129
jy9nrngil1dx,808501,2024-08-09,504821,2,1000567
jspxhi1e2cbn,802068,2024-12-07,513569,8,1004032
wzq1860d79tc,802090,2024-11-04,516667,8,1004942
jueczb4b82o4,800610,2024-11-22,504137,8,1001011
i6zhdz0rfitc,808231,2025-01-23,505208,1,1001751
cxd1107ugysz,805674,2024-10-31,504093,7,1000805
0n6uc51siom4,800251,2024-11-25,507468,2,1004292
k4yyj6zu5e0w,801624,2023-05-31,513417,7,1000992
eu8j0pw980t7,803647,2025-04-06,501041,2,1004092
83f0ag44kctr,806792,2023-10-26,504024,3,1001850
7auqlng9hvgr,805454,2024-04-14,514704,2,1001899
y2urk8weesxw,802468,2025-04-09,501990,3,1002881
i3s6o68as9yl,804811,2023-10-24,504886,1,1003612
40tyvqw1j5ex,801667,2024-10-23,514858,1,1004025
lfg89ijmpxic,800803,2023-10-13,503370,6,1003459
32ymuibu491r,807289,2024-11-27,518690,1,1000654
33z2jqa2p9z6,805698,2023-12-21,510056,10,1002269
zwf1er21rhil,807412,2024-10-28,508063,4,1004500
6hpcw651ye25,800214,2023-12-06,505017,1,1000680
ncqntpzclg37,805195,2025-01-31,510679,1,1001052
ux62xgtoikzc,802244,2025-02-23,500185,1,1004295
boizg607g2y7,809308,2025-03-12,516623,7,1002487
7oiawh3l5bwl,808215,2025-02-17,501387,7,1001849
q34coxsgpot6,803421,2023-09-23,503955,6,1003710
1xslqb959kf2,807333,2024-08-27,517000,4,1001468
xpd8a90y3w4z,808277,2025-01-06,502445,4,1001468
qb70hrzvddoe,804685,2023-08-21,517165,7,1000202
g8vm4suxr70s,804849,2025-04-06,517494,9,1004542
vxpdgpko2urh,807148,2025-03-28,518054,8,1000083
tixtza5zxyzp,804033,2024-07-24,504514,10,1001668
mief30tp86qr,805245,2024-06-19,500541,3,1000100
m8du2h7083ob,808847,2025-01-22,519513,1,1002958
w8hukjei6mzg,803824,2025-02-24,505889,10,1001652
fw5jhjenlmpy,801470,2024-02-15,507209,8,1000177
rpsneicoeq9s,806621,2025-01-05,518981,6,1001919
nihvpek66zcw,802126,2023-09-22,516074,9,1000575
b9m4ngetndt7,803785,2025-03-20,502139,3,1002095
7rc2dx4jd5p3,800976,2025-02-14,518430,5,1002108
1zya5e8rghk7,807182,2024-02-01,505776,6,1002944
zxryzgzby317,800632,2023-03-25,501658,9,1004372
neibjdre4v24,804990,2024-05-21,506618,6,1003691
ois98fvk46v7,807906,2024-01-21,507812,9,1003664
newq0zty3ahs,809063,2024-01-20,510636,4,1004691
6btck124yr4e,809288,2025-03-11,508157,8,1000542
u2czb4cy5j99,804748,2024-07-16,506126,7,1003866
3eg51myjk6he,806300,2025-02-10,510456,1,1002583
gkb2rj2yurjd,806322,2025-02-06,510346,5,1001279
hiet2yn418j2,803194,2024-08-08,509759,4,1000137
a1c4m8f8uyhg,807680,2025-03-06,510823,2,1003388
5xjerjdwnyzu,802254,2024-08-28,511999,5,1004511
imxsjpi6c7lo,809176,2024-05-31,500343,6,1000440
n0s8vwqnyll5,802373,2024-08-25,517087,5,1002300
mk6mdrwej08c,809146,2024-11-06,519311,10,1003382
vkdmnmzdn0iu,809636,2025-03-23,516289,10,1002731
r47n759f7un2,802790,2023-12-14,504067,1,1001650
kp26m26fgosr,809386,2023-11-21,505311,1,1002164
eow3qamus8zk,806306,2025-02-24,504991,1,1001598
mzy1rh6kymhq,807849,2024-05-10,500662,4,1004401
htq0ty0ab2zb,803311,2023-09-25,508403,2,1000904
tx2p2x88sr9k,802126,2023-08-24,504998,6,1001412
uuo39b9w60dz,801862,2024-09-17,519458,6,1000352
95v0an90zvmh,801360,2024-01-29,518021,6,1001105
vpw2jyxrzron,807174,2024-03-16,512975,4,1000659
4j7amz0x1c8y,809998,2024-11-29,511296,4,1004067
ech2vja7nlwq,801638,2024-07-26,508550,5,1000138
m2c79h5n05ot,801355,2025-02-25,512945,9,1001719
ykdw5u07mdwb,804652,2025-03-26,517956,3,1000839
pgmaxthyse6i,806841,2025-03-08,507935,4,1000708
nw857qgzre28,802441,2024-02-15,506293,3,1002379
2wpb48v8g5jx,807506,2025-02-28,510339,5,1004400
7lmw36xjg5tm,809840,2024-09-22,508784,5,1001522
02qesxcqhv3f,802344,2024-06-02,517115,10,1003948
50wr5dxszqns,801324,2025-02-25,514449,2,1003206
9ox7qvyym2q7,800690,2024-01-10,504044,2,1001012
b6m9a557h0wt,804222,2024-01-02,500436,7,1001770
6dg8yg2pwn8w,808408,2024-12-21,516520,3,1002486
rgvbai8tuz3c,802162,2023-10-28,502440,1,1003247
o4c34p8k1dpz,807065,2025-01-03,514774,6,1004318
2gcxa22cy4rm,805993,2025-02-23,517757,4,1003832
y3l4gltt6n0y,801070,2024-01-15,501828,10,1003659
wqdq75059mvk,803908,2025-01-07,513096,4,1002607
iityawlis94g,804482,2024-09-08,508590,5,1004791
u5haznpr5k5t,802189,2024-03-02,503599,7,1004305
hh2yx91mq3le,808281,2024-09-25,506956,1,1003781
fdpng8fmskik,805449,2025-02-20,518394,7,1001219
8ezw0n0c06iv,803129,2024-05-19,512418,9,1001322
olatbazmrcwi,800642,2023-07-13,515567,6,1000041
05eh68qryiu4,802370,2024-11-30,518958,2,1004679
crmhogsj6mco,808677,2025-03-10,505470,4,1003549
h68goz252b8e,807343,2024-08-23,512044,8,1002086
ouyj8iwr8k7n,809602,2024-12-24,508756,7,1001816
8eqqi9u5kq2v,808383,2025-02-26,507811,10,1000865
34hlx077nbsf,805014,2024-02-03,504133,1,1000596
kinp0kdwe6cu,801928,2025-03-21,509367,8,1000846
ipgr6sk7lp16,802445,2024-12-15,515694,1,1000989
nqrquw19brb2,801745,2024-10-13,500238,8,1004879
12ufinz3uhfi,805449,2025-04-01,504624,9,1002024
zq7hlb9pvqqk,809581,2024-11-05,509043,2,1000525
gyjm48o1dbeg,806225,2025-03-28,517851,2,1001309
wrqj8a472ib0,807601,2023-09-03,501413,8,1000008
qkmbaxvy4fvb,800666,2024-06-28,519177,7,1002340
nblf9o8pz48q,806956,2025-01-14,516418,9,1002179
p8psyxyh8whw,803912,2023-07-02,516356,8,1000198
zguj466bok3t,801368,2025-01-31,504873,5,1003903
p8r5vrtont6u,804670,2025-01-12,501738,1,1002885
ovfu01ksym9z,802624,2023-11-25,507217,4,1003053
zis2qj9r3f2p,804295,2023-12-28,517167,1,1003749
d1fus5hzunzi,803267,2024-06-16,510024,8,1002831
armbn0m0lsxb,807353,2024-06-09,502168,6,1001412
ak6ctg1lud7v,805021,2025-01-26,514561,3,1002008
lf7byvqt5eki,806724,2024-11-14,510187,5,1002545
skh5q9y7h6hk,803037,2025-03-26,517501,7,1002015
sbkl22ljm4rr,808364,2024-06-24,513037,2,1002071
7dfq0en4534l,800725,2024-04-20,504058,3,1004919
21jw2jpbbsd5,806376,2023-09-03,507433,1,1004729
4gikgmw08zzs,804766,2025-03-05,512651,5,1000702
4p9r3op5vckf,803107,2024-10-03,505773,6,1003758
pnqhon79gh0e,802711,2024-01-04,513178,2,1002954
pczebxoqvodp,802314,2024-10-19,512154,5,1001722
0v99f1zxoc1k,801902,2025-02-26,506496,7,1003795
juhu2m4sylyk,806641,2025-02-21,519775,2,1002124
ogqha8ti44uq,802023,2024-08-30,505621,3,1003249
sg8daazlrn8s,806226,2024-10-30,509803,5,1002820
7u7xrlk7qz4h,805373,2025-02-09,514637,4,1002615
0zpi06jiuku4,808688,2024-06-14,510200,3,1000228
7ncdxd720znm,805230,2024-04-29,502124,5,1004267
p2impk6lc0x2,800049,2024-05-25,519396,3,1004870
9kq71ek0b1fs,804018,2024-07-09,501246,2,1001078
x5fceszvu7xa,809777,2023-11-16,508158,3,1002577
58fq34g4lkns,805464,2025-04-01,506151,4,1002969
690vku4wu8h6,804318,2025-01-26,503677,1,1000720
e5v2wrseql79,808917,2024-08-23,507872,10,1001242
0ulkz3tpo7mw,804374,2024-03-22,507805,4,1004654
1yiz8ubswdxc,804581,2024-04-15,502343,1,1003186
zwxb0yixuy52,809304,2024-08-20,503109,3,1003876
4npxt41q3rbs,805972,2024-11-26,515903,7,1004874
0msxg5lhtgs2,802608,2024-02-05,511603,3,1002432
tw1b9pnegzwf,809182,2023-07-31,506425,7,1002468
o0hn2x8tf29t,809037,2025-01-26,512991,5,1002944
4zthkoojn2km,806963,2023-12-02,513206,9,1004302
3o87jvxsn8bn,808995,2025-04-08,511757,7,1004321
x0fme71r6ukb,809473,2024-10-02,500560,2,1003733
5251zaep9wiq,809337,2024-12-07,511088,8,1003117
lrgwd164fufq,804153,2024-12-27,511646,2,1002321
nnglf4e0tqfh,809302,2024-09-17,517787,6,1001542
jg1bghumqc7w,807612,2024-09-09,504744,7,1001631
5ogtqn077tct,802269,2024-08-20,511401,1,1000003
u3pyrp9024vx,802059,2025-03-25,517454,9,1003174
2xtx3tggrzi0,801020,2024-11-18,508902,6,1000529
219qqo9dz6li,808047,2025-01-19,514650,9,1001397
nte06bmjhq9s,809036,2025-03-08,518323,10,1004422
opf40o7gldyg,802672,2024-05-14,514687,4,1003519
ct5r51hprmi0,806839,2024-11-17,513792,2,1000537
b3q598g4da7r,803927,2024-11-24,500309,7,1001456
hqvm2jrwpyxo,802895,2024-06-16,504852,6,1003446
cgmjribp92v8,804070,2024-12-23,504132,2,1001595
4wc0lbw52izq,803580,2025-03-18,507872,1,1002164
jlcorahvdkwq,807382,2024-01-18,502682,1,1000003
qratd49fs3pp,804758,2024-09-06,513491,10,1001591
b7jea08f6nyh,805957,2023-07-02,508713,4,1003430
zi1h0h1zqhxp,804781,2023-11-13,518670,7,1002898
u99lqp10c5vv,803282,2024-11-07,501738,8,1001556
7dqrits5ulnb,806682,2024-07-07,516556,4,1002546
b2zwhwn4fy47,801308,2025-03-31,505785,2,1002953
bnaw5q0do9gk,805205,2024-10-30,514250,1,1002409
9llkxgttpgon,800792,2024-08-12,512514,7,1003432
f4fybcmfzuv6,800564,2024-09-13,510695,4,1004654
lw6lojdkkofb,804609,2023-10-18,507442,8,1001628
9v66crxiv5ml,801116,2023-09-23,509205,5,1003407
2k5w4sfrxscp,806045,2023-08-07,500728,10,1003542
sh03lkod2mcf,803758,2025-03-06,515849,7,1002702
wzu796i436c6,807426,2025-03-19,508879,1,1004762
ywppaza91x81,807400,2024-11-29,519796,10,1003358
cxkmhb8zz3og,802288,2023-05-23,516613,4,1004011
51yttwx69vub,807030,2024-05-11,518591,1,1004038
t80ojk7wuwtn,809688,2024-11-18,504145,4,1000266
jtceii9vvltx,800032,2023-10-02,505019,2,1002860
1f2i5fvck5el,808049,2023-06-28,502855,3,1000937
908jhhl8qn0r,804511,2025-03-05,510050,7,1001048
j0gu2j3go5ts,806689,2024-05-05,503129,4,1000658
mmgumvklih85,804915,2025-01-11,504586,10,1003347
ylwxzjlsjdw3,801257,2024-05-23,506842,10,1000298
sxn5ynhfl8yq,802383,2025-03-09,515017,1,1001414
dw8dhligibvj,806536,2024-10-30,510893,1,1000678
eaycgzudfp5n,800834,2024-07-26,514647,8,1004114
k6qzzzqpgcpo,808258,2023-11-25,509989,5,1000988
5z8pjd82tzvj,809269,2023-09-11,518222,1,1000628
74d3ig01ejbn,802667,2024-03-11,501511,4,1004311
gtucxhigcuzd,807290,2023-08-25,509605,9,1000072
vvfx41j0j50j,806313,2024-10-06,507582,4,1004907
8qth4mo8v802,809990,2024-11-11,515379,8,1002493
aodhk50g12w1,809148,2025-01-28,507735,2,1004277
nuf34wptk7pm,806148,2025-02-21,519014,8,1002085
ovy7rvemufqd,805454,2024-08-18,503084,6,1001823
c7nl60d0cjrh,802220,2024-06-16,511738,1,1002766
42s9uwhjfdk0,806473,2024-12-26,512983,3,1001836
c46at979b17t,807826,2024-12-17,519723,6,1003932
8el21yemih6u,807649,2024-09-17,519988,2,1000404
y9hmgwq87ftv,802908,2024-09-20,502896,1,1002549
dz8p2ksx1mgf,805868,2024-11-18,513222,5,1004251
lw0mnbcu4qgl,802396,2024-12-18,514255,1,1003777
jmb7gnpjv0qi,803300,2024-11-01,506255,10,1001976
dezclhek236o,802909,2025-03-21,502344,3,1001574
8p59wlk3s3po,804012,2025-03-03,519428,9,1001196
t01ysmyqiqfc,806154,2024-12-19,512747,10,1002614
fx4cu2e09c44,800342,2024-12-23,513441,6,1003921
zw0dmdw628tu,804918,2024-01-15,514652,8,1000205
kz1m0dn0mx2k,809354,2025-03-29,505986,9,1002085
ct597u4sniol,807465,2024-03-02,519456,8,1002994
j6hceom9c6eg,805007,2024-07-02,513738,5,1002605
c0y8uwgxvflp,801406,2024-04-04,518410,1,1003510
5zvrb5v9ytbi,806365,2024-09-15,513498,8,1002333
ucp6y8pud4wb,805591,2025-02-08,510793,9,1000289
aa0hipch97jh,804616,2024-04-09,504167,10,1002589
0ip7xv5r7is4,807849,2023-07-29,509485,3,1004336
rl2hm0qpdfvi,801884,2023-05-02,504222,7,1002733
l1d5gn2zl7mq,804989,2024-10-28,503216,8,1004707
cyqvgiv7bml8,808086,2024-08-31,510819,8,1002114
j96z3xzms681,807169,2024-12-09,506001,10,1002845
58u7udv5935n,803186,2024-03-27,506635,7,1001605
l75k9x384a2s,803154,2024-07-11,511465,4,1001239
uypxtxrsrwtx,806668,2024-11-30,510538,5,1002719
lhpvzz9xocbo,804817,2024-06-25,516662,9,1000450
l9xwqs7tconr,806312,2025-03-09,508680,2,1000507
a5znstgdwseb,808426,2025-01-29,513782,6,1003431
c24zeyg5ds8n,806443,2024-04-16,500198,6,1000498
5hz5yzjrfa3m,802480,2025-01-08,504251,5,1000821
bxxfy366kh67,806736,2024-10-18,501932,1,1000322
m4jt5hec5iz2,807074,2025-03-14,513079,4,1003265
ii3f9kgybec8,806110,2024-06-12,500591,10,1002499
0f4t10nc14dx,802935,2024-12-20,506682,10,1001812
wglsao8ny4bf,802732,2023-01-11,519792,4,1002504
j1orlbwfw4z7,800610,2024-12-26,517450,2,1002945
jnmdsq3rgbou,809638,2025-01-17,516028,4,1004409
7v8zasl72wif,807505,2024-12-24,514805,9,1004741
0a5e5vbufhwl,806150,2024-09-10,516282,3,1003068
3kbegjp2now8,805769,2024-07-11,517705,3,1001864
s9euuxchy4nt,809197,2024-11-13,505126,2,1004780
qphrlpw5hhnw,804529,2025-01-23,513416,2,1003838
u5nojagdh0u7,801341,2024-08-03,500368,8,1001378
bsnytxnex8kb,809921,2024-08-06,513149,10,1002386
brp6six0b1ry,800981,2024-08-20,514207,5,1001622
jll0cel8yxev,803499,2025-03-05,514657,10,1003664
in0xlhz71mu8,807480,2025-02-10,518790,4,1002044
y808jeu01wp0,800878,2024-05-19,516213,5,1004567
aqqmim40p5n6,802197,2024-12-16,501165,9,1002122
4qdm8qt50akw,807794,2023-11-01,507206,10,1000734
2kjktdcqir7c,803272,2025-03-04,510037,10,1001387
36lvv4fduwi1,808767,2023-03-29,509568,10,1000582
shlgpzx097ug,805599,2024-06-16,510683,9,1000318
4kbp29dns6bf,802074,2024-12-10,501014,3,1001118
bshlz3lznjtn,804867,2024-06-15,504882,3,1003809
pakjjxnsdffd,806491,2025-01-03,515641,2,1003345
fp43ldurxncp,801715,2024-09-14,509906,8,1002438
b1c3f8daea15,804152,2024-09-04,503530,5,1000077
ee0f56a9dcvr,802393,2025-02-10,514080,8,1001539
96si6vli705e,806618,2025-03-26,518084,10,1000193
32lsdh293xb0,808834,2024-01-18,514139,7,1000672
i93ikk5uu68m,802643,2024-11-11,510989,9,1002007
x7twe1lynpp8,805320,2024-03-22,505121,4,1001687
6kvyz3ck6a9q,807235,2024-04-14,515672,3,1000991
jkac2tpqtok4,803647,2024-12-25,515419,1,1004865
wod7solzmxca,809153,2025-01-25,516019,9,1004823
1v7neqj2hog6,800322,2025-03-24,517608,3,1003743
sey2at1xro0w,809680,2024-10-18,508819,9,1002144
b399j57tfu1r,809874,2024-07-28,504821,3,1002148
thm7eqp7ajaf,804614,2024-05-14,510048,6,1000181
0py2leqn5v6z,807752,2024-09-04,513139,3,1003599
5jdzp12rbptx,801327,2025-03-11,509482,6,1004198
sgm7okmcch8c,803770,2025-01-30,508566,6,1003942
ux8xm2imy59h,800666,2023-10-26,509129,4,1001178
0u997w8b25sk,800380,2023-12-18,504486,4,1004167
8kf8bjnafjko,807195,2024-08-22,512478,10,1002530
rf9fggh77jb5,809339,2025-03-24,512427,6,1002762
10dznep932n8,809830,2024-12-19,506684,6,1001865
zg1tduu6kxrb,808366,2024-03-20,502604,8,1004228
n9maz69bl10q,807417,2024-05-09,513948,10,1002579
5r79c4t9fztu,803690,2025-03-18,502852,4,1000042
h2vqvxyv016u,804834,2025-02-25,501318,8,1001862
g4dh497gyydc,809185,2025-03-23,502492,2,1001766
tuamhcho1a2t,807831,2024-12-11,513852,4,1000447
vacmt7k3hwjn,809905,2024-08-03,512016,3,1003814
5b22mlhusiux,801410,2024-10-18,517260,8,1004434
tbx3as2gglwc,805469,2024-11-26,501099,5,1003503
405bthh1ju5i,802761,2024-09-18,503041,10,1004522
n18rlbt3qq2k,804072,2024-07-19,514001,9,1004915
kjsorpyolsq5,802636,2024-11-20,509956,3,1004784
da0pt32ijj3p,805014,2023-09-28,504288,4,1003217
03r5eyvl1ftp,801519,2024-05-06,510879,8,1002543
tt5fs6j18maf,803658,2024-07-14,504955,6,1003544
ngdeej8ulo0c,808305,2024-07-28,512030,8,1001538
sz2ojl7pe30u,806452,2025-03-21,505689,3,1003222
o30wzo8ok8um,803863,2025-03-06,510228,3,1002724
bnpcxq16uecz,808782,2023-09-13,513336,6,1002945
gvc8vdoarwri,807312,2024-12-29,508244,2,1000930
m46gbjcmy0lw,802387,2024-09-26,506875,2,1003241
aqnroq3kske8,805019,2024-05-01,512097,8,1000427
5mplzk6w7leh,801131,2024-11-29,509193,7,1000469
aqzyrz7ggjqd,801889,2023-11-06,516979,6,1004142
qudi50f3ataj,808392,2024-02-01,513713,3,1000227
q5qdjfw8oqdr,800796,2024-12-07,505722,5,1001828
ysfcx8vevitb,809631,2023-12-05,516954,5,1001213
f5ejtl51pz4q,803665,2025-01-15,502841,1,1002557
7ybohjl7xdgl,801762,2024-09-23,500101,7,1003937
vepjk3td6lt2,807400,2024-09-20,517027,9,1003652
no6w48e0w890,801129,2025-01-05,516645,6,1002845
8g5fh25ln2hg,802190,2024-12-09,505378,4,1002292
x7q6jcl9ujqr,805409,2025-02-24,507867,1,1004140
b7muzi9utfth,800049,2024-09-25,508855,3,1001699
zie5pnvv3cbv,805241,2024-12-14,500800,8,1004849
qcnhuz6i8si4,805427,2024-08-28,513858,5,1003563
1l69549bsx47,805407,2025-02-05,515571,1,1002379
10zpx0v79odo,803520,2024-11-29,514274,10,1003847
1q2o9ldubbq8,800872,2025-01-31,509631,1,1000597
1xj1dimn4d2u,804890,2025-02-01,502358,9,1001376
tepo4ns0577o,805150,2024-07-03,511182,9,1004032
qlowfuazuurf,804704,2024-12-26,501914,10,1004081
870ci8o8u6jy,808756,2024-10-12,502736,1,1000871
lwsnr97i6ima,806190,2025-03-14,506070,4,1000860
6zl6i3c12wbg,808994,2025-01-10,503321,1,1003923
09ngop8yn8ud,805845,2025-04-03,506005,6,1001093
aosuwwm7pp2n,809449,2023-08-17,505737,9,1001431
socl93hxfxjg,800001,2024-09-27,503449,9,1000184
z9x8x1vn4my9,807950,2025-01-18,518724,7,1004721
klu8q8rt2aj8,809728,2025-01-10,503141,2,1000032
ea9u9esljf44,801315,2025-04-01,512202,5,1000464
yhxeksbqxbu6,800244,2024-12-27,513001,9,1003512
zcid2togfv42,805054,2024-10-22,519992,5,1003321
9u0wr6y72iy4,809237,2024-01-05,504225,7,1000847
qnwy9szzme28,808157,2025-01-04,500671,4,1000657
zpgop77bk09t,807715,2024-12-14,510462,5,1000002
nf4ejrz6vnkc,800209,2025-03-14,505907,10,1000623
01uhsm9najl8,808569,2025-01-17,506794,2,1001189
og4j50z8wekz,804549,2023-11-28,518910,7,1004167
vk8zoo2t6144,804749,2025-01-02,506994,4,1003139
zlxu72pippy0,801676,2025-01-01,515612,9,1000123
prqzapu1vlpl,809477,2024-11-27,514757,10,1002507
t0vuzcogzhdp,805036,2024-08-21,519562,9,1000015
alh93isphzn8,801475,2024-12-02,500725,8,1000201
1spccf0ewgtr,801574,2024-02-26,509683,3,1002076
ys2ackiu1tvr,804442,2024-09-29,514819,9,1004011
6ghrojmgadc7,806074,2025-04-09,511389,1,1004079
q8emh8ibq1y1,804148,2025-04-07,518840,6,1002869
tj6gw8fwkbcm,804167,2025-03-08,518272,9,1002364
58uelmbe3vt5,803939,2024-09-30,514579,2,1004281
92h654ppbcga,803784,2024-03-25,506480,10,1001159
ui75f125o6ip,808283,2024-12-16,516456,6,1001698
ukys8gbeoef6,808480,2025-02-03,513731,5,1001901
cueaj6as09n9,804452,2025-01-11,517917,3,1004380
asv59w47o1pk,804247,2023-12-18,508448,6,1002179
0eyp3fuqmrpk,806918,2024-02-28,505221,1,1003453
rekjo23is710,806096,2024-05-28,506743,2,1001635
abfprpq0d031,806530,2023-11-03,508354,3,1004055
u5v0hakz2hnr,802675,2025-02-10,502813,3,1000019
gqh4mwjmnhw8,809127,2024-09-29,506885,1,1002247
o1yidxgflc5a,805542,2025-03-27,512102,6,1002475
x0x25klolhtd,807173,2024-09-27,504022,9,1004514
8fa76cku0yh2,807169,2024-08-13,507469,10,1004537
f6j0u7hsa5r3,807379,2024-06-17,517688,8,1003940
tt4xz1j75ok5,804608,2024-05-21,508770,10,1004129
9idovj4vzyqu,800288,2024-06-28,503630,2,1000083
oz3jg0xusg5d,802269,2024-05-31,514362,9,1002313
k3shr80kojxz,801812,2023-07-09,519363,4,1004457
8o87qy4ma80k,806058,2024-07-27,516387,8,1001743
8fhfsselaisi,807926,2024-09-13,517813,1,1001506
r9sl4jtt2e56,806014,2024-10-12,504478,2,1003178
ck9ehyo5s7k3,800696,2024-10-14,513245,4,1002839
n13vamqxumkf,807576,2024-05-09,511879,1,1001372
9a3mnoo9jw6t,800287,2024-01-11,512605,1,1003614
bnyqpmmbwq27,800522,2024-05-08,512980,8,1004675
ffe7p46eldjp,806530,2025-01-10,517965,10,1002406
yye63vjr933u,809506,2024-10-09,515007,1,1003841
8a69y7zaethb,804340,2025-03-23,516786,6,1004521
0tiamgx9312m,801416,2024-09-21,517042,2,1000428
3qnxvzm61sk1,805415,2024-08-22,501453,6,1002613
qhz8kr123k5q,809603,2024-04-14,511600,1,1000862
09qumfhsbqcc,800372,2024-07-27,506539,4,1003270
r5si90xrs15q,808508,2024-11-05,518156,1,1003535
2ptws01nw6ay,800285,2024-10-13,508887,4,1003305
1uua2mux2ts2,803438,2025-03-24,519007,2,1001608
3hucknjb6tbf,804822,2024-12-27,502939,2,1001827
5wx09rhozcau,809162,2024-10-17,517394,2,1001581
fdyws9hpwj21,809584,2024-08-26,509859,5,1003849
89pfd26snxkj,800178,2025-02-12,514395,10,1002977
orr8iuflzii8,803907,2025-03-22,510742,7,1004331
xw9zrtyop3o5,805887,2024-12-25,511633,8,1000746
nom5ufey9bnv,808249,2024-12-06,513789,4,1003921
f33m897u9ixz,802455,2025-02-22,519859,10,1004439
u6ulluv3jk29,803919,2024-09-23,505709,10,1001016
1ethqv0mmorl,805478,2024-07-10,500004,8,1001101
ck3m6bgkcmrt,803535,2024-11-14,502886,9,1002443
tu9robbwb8pl,804215,2024-02-19,509470,8,1000820
so13bu4oczii,802427,2025-03-08,518689,1,1000564
pwclesy9x3c5,805342,2024-08-28,505605,7,1000429
rwv238abltv7,807367,2024-03-18,514920,3,1003585
iavygog1xqev,802145,2024-06-24,504394,9,1002623
ml8ddof93rnt,803328,2024-11-05,516898,7,1000460
bb0ckli4kz5a,807431,2025-03-04,514193,4,1000665
73r9k8q982sc,801930,2024-11-18,506249,8,1002357
77dz18i1z3uj,805719,2025-02-20,518265,4,1000798
sollf4fi0luy,809811,2024-10-03,516242,5,1003869
hr86k4ssfpk8,803540,2024-12-15,516012,6,1000643
v50xtp2sj03l,800756,2024-10-23,516184,5,1003574
ipm5uknp2vb9,805030,2024-12-23,506595,3,1003092
3clig6pcc9lf,805351,2024-06-28,505361,8,1001435
kawollxw5gqj,800240,2024-12-07,505389,3,1003010
mveqzse23w1r,809758,2025-02-10,506913,5,1002630
wkgiy23ls6t1,803403,2025-02-27,510347,10,1004519
hee3l6k0vsb2,801053,2025-04-04,515438,7,1002324
cswkcpleura6,808033,2024-03-29,518591,2,1002450
4bg9gelkcg14,804731,2024-08-06,516070,9,1001882
1dqw34eacsdh,803632,2024-06-01,513626,3,1002842
sk2jqh01ia5r,807743,2025-01-21,518317,2,1003738
91alyug5asrg,802504,2025-01-17,507068,3,1000321
